4068 01124 1|T|062.03747937|+62.33522749|       |       | 35.6| 54.8|     |     | |11.427|0.120|10.693|0.091|171|T|
4068 01441 1|T|062.16484745|+62.84358103|       |       | 40.6| 45.3|     |     | |11.600|0.129|10.999|0.123|236|T|
4068 01658 1|T|061.88023282|+62.31607776|       |       | 68.7| 72.9|     |     | |12.073|0.285|11.484|0.281|165|T|
4092 00320 1|T|080.64127511|+67.05534374|       |       | 11.8| 12.8|     |     | |11.199|0.047| 9.852|0.023|345|T|
4093 00029 1|T|082.49124189|+67.23136608|       |       | 32.8| 38.8|     |     | |11.904|0.113|11.192|0.099|281|T|
4100 00711 1|T|095.36056796|+62.41027049|       |       | 41.3| 38.5|     |     | |11.731|0.111|10.912|0.089|334|T|
4105 01367 1|T|099.58043678|+64.74169720|       |       | 39.9| 40.4|     |     | |11.868|0.165|10.699|0.086|243|T|
4113 01769 1|T|116.44540305|+60.89531984|       |       | 34.3| 27.9|     |     | |12.000|0.146|10.742|0.075|232|T|
4131 00505 2|T|131.82268524|+64.37116476|       |       | 30.8| 28.4|     |     | |11.659|0.117|10.958|0.097| 63|T|
4135 01917 1|T|138.20138724|+61.67876408|       |       | 53.4| 47.5|     |     | |10.293|0.091| 9.750|0.091|126|T|
4138 01689 1|T|140.65637257|+62.84220043|       |       | 38.2| 42.9|     |     | |11.979|0.134|11.623|0.164| 57|T|
4149 01436 1|T|167.44704435|+63.33127769|       |       | 32.8| 31.4|     |     | |11.850|0.118|10.878|0.080|203|T|
4152 01343 1|T|169.69336244|+66.68546171|       |       | 51.2| 41.0|     |     | |10.963|0.070|10.307|0.058| 48|T|
4164 00730 1|T|202.49920364|+60.35979018|       |       | 32.5| 30.4|     |     | |11.711|0.116|11.006|0.096|239|T|
4183 01854 1|T|226.96259963|+63.12176714|       |       | 30.5| 28.2|     |     | |11.056|0.068|10.289|0.055|178|T|
4188 01145 1|T|236.50734697|+65.58473114|       |       | 52.4| 50.5|     |     | |11.564|0.158|11.673|0.279| 98|T|
4202 00613 1|T|260.00674587|+63.26637406|       |       | 43.2| 49.1|     |     | |12.190|0.206|11.032|0.135|279|T|
4209 00285 1|T|274.03478050|+63.93280305|       |       | 28.1| 29.9|     |     | |11.565|0.101|10.808|0.081|171|T|
4217 01537 2|T|290.60964364|+60.51874403|       |       | 43.6| 43.4|     |     | |12.360|0.262|10.772|0.115| 59|T|
4224 02056 1|T|285.82751515|+64.27810039|       |       | 55.7| 36.1|     |     | |12.241|0.294|11.237|0.187| 47|T|
4234 00123 1|T|292.78474237|+63.31647941|       |       | 19.3| 22.9|     |     | |10.251|0.068| 9.282|0.048|258|T|
4243 00903 1|T|299.58566992|+66.78628973|       |       | 31.7| 29.0|     |     | |11.156|0.072|10.547|0.067|164|T|
4246 00504 1|T|309.09441149|+61.80265731|       |       | 29.4| 29.1|     |     | |11.170|0.074|10.434|0.061|180|T|
4247 01297 1|T|314.41285143|+61.35993273|       |       | 60.5|117.1|     |     | |11.161|0.175|11.625|0.438| 46|T|
4261 00769 1|T|323.15753852|+66.11648710|       |       | 29.7| 33.1|     |     | |11.767|0.112|10.414|0.054|226|T|
4266 03257 1|T|327.01786898|+62.49839721|       |       | 53.6| 46.4|     |     | |11.876|0.179|11.083|0.135|119|T|
4266 03258 1|T|326.22664869|+62.46483929|       |       | 49.4| 50.1|     |     | |11.829|0.198|11.446|0.232|172|T|
4270 00849 1|T|329.22937233|+65.54556888|       |       | 29.1| 27.2|     |     | |11.232|0.078|10.543|0.071|204|T|
4273 00404 1|T|340.76106466|+65.32711830|       |       | 43.4| 35.1|     |     | |11.146|0.077|10.857|0.096|346|T|
4278 01072 1|T|345.82977957|+60.44635325|       |       | 10.1| 16.2|     |     | | 9.496|0.025| 9.445|0.034|339|T|
4278 01186 1|T|346.81070879|+60.83010551|       |       | 38.8| 40.4|     |     | |11.849|0.146|10.811|0.096|345|T|
4280 02173 1|T|351.68824483|+61.82524740|       |       | 47.9| 50.8|     |     | |12.396|0.332|11.655|0.286|120|T|
4282 00226 1|T|346.35542450|+63.72716092|       |       | 48.8| 45.6|     |     | |11.692|0.141|11.307|0.164|280|T|
4284 01485 1|T|354.27182444|+62.32135156|       |       | 55.3| 58.6|     |     | |12.180|0.244|11.380|0.196| 57|T|
4284 01489 1|T|354.71348085|+62.13294436|       |       | 36.4| 50.6|     |     | |11.462|0.128|10.929|0.127|166|T|
4285 03756 1|T|357.31841021|+61.96653285|       |       | 49.9| 43.0|     |     | |11.696|0.145|11.280|0.167|225|T|
4299 02319 1|T|008.05696814|+70.50557195|       |       | 57.2| 32.4|     |     | |11.845|0.178|11.301|0.154| 84|T|
4314 00663 1|T|029.55097305|+69.44461494|       |       | 23.9| 26.7|     |     | |11.585|0.086|10.324|0.043|240|T|
4320 00062 1|T|037.33375222|+73.08181517|       |       | 37.7| 45.2|     |     | |11.833|0.142|11.460|0.154|289|T|
4329 02020 1|T|069.43819265|+68.54491493|       |       | 33.5| 40.5|     |     | |12.152|0.143|11.105|0.093|178|T|
4362 01672 1|T|097.06494709|+70.53554225|       |       | 18.7| 35.4|     |     | |10.992|0.050|10.506|0.052| 52|T|
4374 02389 1|T|125.82616917|+68.43775094|       |       | 23.1| 29.1|     |     | |12.062|0.108|10.844|0.059|205|T|
4377 01499 1|T|121.52741137|+71.78940668|       |       | 17.0| 19.1|     |     | |10.990|0.041|10.535|0.044|342|T|
4389 01128 1|T|150.33588773|+74.22289626|       |       | 42.0| 38.5|     |     | |11.522|0.101|10.929|0.096|241|T|
4389 01783 2|T|147.81203854|+74.59523984|       |       | 36.5| 33.3|     |     | |11.488|0.102|10.778|0.084| 55|T|
4414 02043 1|T|224.58421562|+71.13656901|       |       | 21.3| 19.5|     |     | |10.932|0.052|10.176|0.043|170|T|
4424 01156 1|T|258.15854272|+71.12395855|       |       | 45.2| 35.9|     |     | |11.798|0.120|10.817|0.083|243|T|
4444 01580 1|T|289.20946826|+67.69838639|       |       | 39.3| 32.7|     |     | |11.811|0.165|11.157|0.141|206|T|
4447 00664 1|T|308.33170073|+68.85888509|       |       | 22.9| 22.5|     |     | |10.973|0.058|10.227|0.047|224|T|
4454 01313 1|T|301.12791983|+71.40553840|       |       | 25.3| 28.2|     |     | |11.483|0.086|10.381|0.048|343|T|
4463 03158 1|T|330.42442108|+68.18296966|       |       | 27.1| 25.9|     |     | |11.475|0.089|10.410|0.054|346|T|
4504 01546 1|T|001.49721922|+81.06856456|       |       | 51.2| 49.9|     |     | |12.700|0.359|11.078|0.115|342|T|
4512 00147 2|T|045.66652114|+77.67356419|       |       | 32.3| 33.8|     |     | |11.591|0.104|10.982|0.100| 75|T|
4512 02586 1|T|049.21621848|+78.50062859|       |       | 16.0| 22.4|     |     | |10.517|0.040| 9.735|0.032| 67|T|
4518 01769 2|T|060.64306224|+79.00901767|       |       | 24.4| 24.4|     |     | |11.201|0.071|10.577|0.064| 38|T|
4520 01240 1|T|047.88630409|+81.47187382|       |       | 63.2| 51.9|     |     | |11.746|0.172|11.010|0.127|229|T|
4526 00295 1|T|109.56242073|+75.32125550|       |       | 29.1| 36.7|     |     | |11.700|0.094|11.055|0.087|339|T|
4532 02097 1|T|080.66578588|+79.22640963|       |       |  6.2|  6.8|     |     | | 9.515|0.045| 9.170|0.049|230|T|
4534 00864 1|T|100.01500963|+79.64105375|       |       | 36.3| 35.1|     |     | |12.186|0.158|10.839|0.081|176|T|
4540 03439 1|T|123.37154933|+77.38426849|       |       | 54.8| 50.1|     |     | |13.023|0.508|11.403|0.204| 45|T|
4543 01150 1|T|130.07071051|+78.72258918|       |       | 38.5| 45.0|     |     | |12.035|0.138|11.145|0.101|238|T|
4545 02016 1|T|153.98447116|+79.46477150|       |       | 61.3| 45.5|     |     | |11.888|0.127|11.229|0.127|172|T|
4555 00666 1|T|165.41399516|+82.18132683|       |       | 39.4| 37.1|     |     | |11.946|0.124|11.173|0.105|236|T|
4570 02413 1|T|270.68650871|+75.79097715|       |       | 17.4| 16.2|     |     | |10.235|0.031| 9.659|0.029|183|T|
4577 00012 1|T|268.34154116|+78.91144971|       |       | 52.3| 52.2|     |     | |12.104|0.199|11.038|0.114|231|T|
4583 02844 1|T|280.66778906|+75.88475133|       |       | 60.9| 56.2|     |     | |12.450|0.291|11.992|0.330|118|T|
4597 00376 1|T|308.72085918|+80.89320438|       |       | 46.1| 46.2|     |     | |12.189|0.173|11.149|0.109|222|T|
4604 00075 1|T|338.87674032|+78.74095510|       |       | 47.5| 47.0|     |     | |11.900|0.178|10.794|0.108|343|T|
4617 01010 1|T|083.21702631|+83.40938766|       |       | 32.2| 35.1|     |     | |11.671|0.098|11.039|0.091|204|T|
4620 01028 1|T|050.13530976|+84.98018170|       |       | 27.5| 31.7|     |     | |11.336|0.080|10.869|0.083|179|T|
4641 00844 1|T|208.72411754|+87.39488328|       |       | 52.1| 54.2|     |     | |11.316|0.108|10.699|0.106| 35|T|
4648 03538 1|T|288.76816412|+83.45658095|       |       | 53.7| 55.2|     |     | |11.083|0.095|10.650|0.119|230|T|
4660 00067 1|T|280.78804712|+88.30670923|       |       | 49.1| 52.2|     |     | |12.652|0.283|11.247|0.129|280|T|
4675 01217 1|T|007.50867162|-03.96029391|       |       | 54.0| 46.8|     |     | |12.312|0.439|10.179|0.081|115|T|
4682 02798 1|T|019.66653456|-00.87378286|       |       | 72.8| 42.8|     |     | |11.786|0.151|10.776|0.097|279|T|
4686 02391 1|T|026.97051454|-03.33424365|       |       | 34.2| 28.3|     |     | |11.174|0.090|10.648|0.086| 78|T|
4718 01090 1|T|058.29066764|-01.83835259|       |       | 29.7| 25.1|     |     | |11.241|0.092|10.336|0.063| 14|T|
4730 01948 1|T|066.15142619|-04.87384111|       |       | 51.3| 29.2|     |     | |10.616|0.087|10.211|0.096| 49|T|
4731 01448 1|T|060.59386882|-07.00702195|       |       | 43.3| 58.1|     |     | |11.468|0.134|10.996|0.145| 29|T|
4731 01449 1|T|060.59347253|-07.00771527|       |       | 64.2| 58.3|     |     | |12.038|0.269|11.181|0.193| 29|T|
4741 01621 1|T|074.53910248|-02.21216750|       |       | 56.5| 55.6|     |     | |11.477|0.146|11.174|0.187|229|T|
4774 00936 1|T|082.71790710|-04.24737762|       |       | 48.6| 39.8|     |     | |11.778|0.133|11.139|0.122|279|T|
4778 01402 1|T|083.86023060|-05.91234914|       |       |  8.5|  5.2|     |     |V|      |     | 7.729|0.053|113|T|
4778 01414 1|T|083.70285783|-05.99860258|       |       | 14.4| 11.0|     |     |V|      |     | 9.350|0.033|287|T|
4806 03143 1|T|098.17249066|-04.44368864|       |       | 28.2| 26.4|     |     | |10.947|0.038|10.622|0.047|220|T|
4807 00872 1|T|101.09075828|-04.59554193|       |       | 40.9| 38.1|     |     | |11.352|0.092|10.302|0.055|225|T|
4817 01661 1|T|111.93849180|-01.22973192|       |       | 61.8| 67.2|     |     | |11.996|0.294|10.952|0.192|288|T|
4819 01922 1|T|108.09396193|-02.47219222|       |       | 89.6| 58.8|     |     | |11.438|0.158|10.930|0.136|339|T|
4825 00015 1|T|112.47565500|-03.96502473|       |       | 50.5| 43.7|     |     | |12.064|0.202|10.766|0.100|289|T|
4849 02162 1|T|127.48606062|-00.50097081|       |       | 48.8| 48.1|     |     | |11.733|0.152|11.217|0.156| 82|T|
4852 01959 1|T|125.39837078|-01.98172381|       |       | 53.3| 68.3|     |     | |12.212|0.234|11.520|0.228|239|T|
4860 01467 1|T|125.56011942|-06.53440099|       |       | 83.2| 82.7|     |     | |12.772|0.393|11.091|0.156|283|T|
4876 00110 1|T|132.69620117|-07.07323673|       |       | 55.0| 41.1|     |     | |11.857|0.175|11.133|0.144|340|T|
4886 00594 2|T|135.59009339|-05.43131158|       |       | 42.1| 42.5|     |     | |12.441|0.272|10.885|0.109| 56|T|
4940 01162 1|T|183.75483829|-01.32503383|       |       | 64.4| 69.4|     |     | |12.899|0.679|11.694|0.358|177|T|
4953 01227 1|T|194.91943585|-03.80847346|       |       | 32.2| 27.1|     |     | |10.813|0.065|10.385|0.072|209|T|
4978 00702 1|T|211.84834775|-04.62447942|       |       | 68.2| 54.9|     |     | |13.473|0.830|11.603|0.249| 61|T|
5015 00899 1|T|232.29218050|-06.97269441|       |       | 73.6| 40.9|     |     | |12.166|0.234|11.108|0.141| 29|T|
5046 00297 1|T|245.00098773|-06.94865785|       |       | 84.1| 50.1|     |     | |11.884|0.197|11.056|0.157| 79|T|
5064 01338 1|T|256.71498933|-01.65522847|       |       | 39.0| 30.6|     |     | |10.225|0.065| 9.555|0.052|204|T|
5092 00341 1|T|263.87707037|-05.92383466|       |       | 26.2| 16.0|     |     | |10.693|0.045|10.237|0.049|285|T|
5114 02269 1|T|281.62361146|-00.96627154|       |       | 95.3| 66.1|     |     | |10.033|0.038| 9.494|0.037| 58|T|
5114 02270 1|T|281.62292948|-00.96480350|       |       | 53.3| 29.2|     |     | | 9.960|0.033| 9.409|0.031| 57|T|
5131 01180 1|T|291.29688809|-01.36221894|       |       | 29.9| 21.6|     |     | |11.808|0.129|10.079|0.043|338|T|
5134 02535 1|T|289.49890876|-03.47341050|       |       | 52.6| 60.3|     |     | |10.802|0.104|10.768|0.160| 35|T|
5137 01892 1|T|288.09831796|-04.45670508|       |       |100.7| 85.4|     |     | |12.026|0.242|11.409|0.236| 49|T|
5144 03106 1|T|292.51632769|-00.45019243|       |       | 24.4| 15.1|     |     | |10.396|0.039| 9.978|0.044|222|T|
5152 01888 1|T|292.89976976|-05.11655663|       |       | 58.4| 39.6|     |     | |12.019|0.177|10.880|0.108|289|T|
5166 00033 1|T|304.59492917|-02.75502177|       |       | 85.7| 56.6|     |     | |11.949|0.305|11.877|0.405| 56|T|
5177 01880 1|T|310.29778832|-01.07803383|       |       | 84.7| 61.5|     |     | |11.238|0.099|10.785|0.116|110|T|
5189 00325 2|T|309.77146824|-06.91576930|       |       | 85.3| 91.5|     |     | |13.009|0.714|11.420|0.292| 45|T|
5198 00481 1|T|319.04631183|-02.09601080|       |       |119.3| 74.3|     |     | |13.093|0.639|11.017|0.145| 60|T|
5280 01647 2|T|029.94637768|-13.31837184|       |       | 29.1| 24.0|     |     | |11.080|0.053|10.369|0.046| 64|T|
5322 02302 1|T|072.95600711|-07.84576246|       |       | 65.7| 61.9|     |     | |12.058|0.275|11.825|0.368|289|T|
5343 00296 1|T|079.25866589|-14.94854443|       |       | 61.1| 55.5|     |     | |11.611|0.150|11.191|0.170|286|T|
5372 02526 1|T|096.07979197|-12.95917434|       |       | 31.9| 21.4|     |     | |10.501|0.051|10.248|0.064|232|T|
5394 04125 1|T|107.26463875|-09.24309624|       |       | 56.4| 51.9|     |     | |11.663|0.155|11.105|0.142|169|T|
5403 01862 2|T|110.86744569|-12.60497886|       |       | 28.2| 27.8|     |     | |11.424|0.123|11.146|0.143| 58|T|
5404 04371 1|T|111.96110965|-11.55308985|       |       | 15.4|  9.8|     |     | | 8.894|0.020| 8.870|0.026|201|T|
5405 03867 1|T|113.05593794|-11.48065255|       |       | 49.6| 58.2|     |     | |11.539|0.161|11.574|0.274|228|T|
5407 02724 1|T|110.16119405|-14.87216193|       |       | 26.5| 25.7|     |     | |10.883|0.062|10.520|0.074|240|T|
5409 01854 2|T|114.28083735|-13.86865385|       |       | 30.8| 26.1|     |     | |11.000|0.096|10.333|0.075| 75|T|
5409 04232 1|T|114.01961675|-14.48834767|       |       | 25.6| 18.2|     |     | | 9.703|0.047| 9.617|0.064|198|T|
5415 02186 1|T|118.23319256|-10.73701279|       |       | 40.2| 33.8|     |     | |11.407|0.096|10.989|0.114|287|T|
5416 01831 1|T|119.70132333|-10.93428584|       |       | 79.1| 57.4|     |     | |11.698|0.240|11.419|0.287|337|T|
5422 01228 1|T|115.44524458|-13.39939812|       |       | 62.8| 48.7|     |     | |11.743|0.165|11.065|0.140|228|T|
5434 03733 1|T|124.34343685|-11.76440738|       |       | 40.5| 25.3|     |     | |11.681|0.139|11.018|0.120|176|T|
5522 01690 1|T|182.37074384|-11.85660290|       |       | 43.1| 42.0|     |     | |10.431|0.056| 9.197|0.030| 79|T|
5525 00573 2|T|182.89085748|-13.69274600|       |       | 33.8| 21.9|     |     | |11.221|0.068|10.493|0.054| 47|T|
5583 01008 1|T|224.72698283|-11.13956531|       |       | 25.3| 23.9|     |     | |10.917|0.078| 9.834|0.050|197|T|
5603 00653 1|T|232.04527506|-11.64670819|       |       | 96.6| 95.2|     |     | |12.589|0.492|12.408|0.617| 43|T|
5617 01487 1|T|243.57173717|-10.41996175|       |       | 48.7| 47.1|     |     | |11.236|0.104|10.507|0.089|223|T|
5639 01021 1|T|247.70736305|-13.13423735|       |       | 42.1| 35.5|     |     | |10.415|0.062| 9.717|0.050| 56|T|
5652 01469 1|T|258.32980885|-12.92126527|       |       | 54.3| 40.8|     |     | |12.428|0.292|10.415|0.078|243|T|
5689 00443 1|T|274.61147071|-14.08195763|       |       | 61.7| 53.4|     |     | |12.172|0.262|11.001|0.151|346|T|
5694 00887 1|T|275.96008680|-09.90398987|       |       | 56.4| 38.7|     |     | |11.597|0.184|10.688|0.133| 12|T|
5696 01775 1|T|280.29488355|-11.01883070|       |       | 84.8| 82.8|     |     | |12.041|0.296|11.422|0.296|239|T|
5698 05466 1|T|277.50068488|-12.95020559|       |       | 79.7| 50.4|     |     | |11.193|0.102|10.739|0.110|165|T|
5702 02886 1|T|276.70891149|-14.50502898|       |       | 77.7| 78.8|     |     | |11.572|0.194|10.945|0.197|118|T|
5706 01297 1|T|283.91962662|-07.53319973|       |       | 58.8| 40.0|     |     | |12.002|0.185|10.282|0.064|340|T|
5719 00579 1|T|286.77114840|-14.06526474|       |       | 40.2| 26.9|     |     | |11.122|0.078|10.453|0.073|206|T|
5818 01311 1|T|341.93338574|-14.05987279|       |       | 35.9| 20.5|     |     | |10.005|0.030| 9.572|0.033|222|T|
5890 01463 1|T|065.17649147|-17.45911274|       |       | 76.8| 59.4|     |     | |11.997|0.177|11.251|0.141|243|T|
5900 01177 1|T|074.20364142|-16.13991319|       |       | 41.9| 32.8|     |     | |11.187|0.091|10.724|0.097|223|T|
5933 01942 1|T|092.84852750|-16.81973595|       |       | 25.7| 26.4|     |     | |11.390|0.063|10.824|0.055|339|T|
5937 02787 1|T|092.33367008|-18.11975393|       |       | 52.2| 44.1|     |     | |11.889|0.185|11.121|0.133|237|T|
5945 02605 1|T|093.91988329|-22.19689972|       |       | 27.6| 33.4|     |     | |11.502|0.082|11.086|0.091|198|T|
5948 03033 1|T|098.95857098|-16.10116708|       |       | 49.2| 53.6|     |     | |11.469|0.123|11.203|0.153|125|T|
5951 03031 1|T|097.34511567|-17.81050166|       |       | 25.8| 26.8|     |     | |10.696|0.049|10.264|0.055|235|T|
5952 01853 2|T|099.64993123|-18.36137827|       |       | 32.3| 32.5|     |     | |10.969|0.082|10.356|0.079| 53|T|
5955 01614 2|T|096.21838704|-19.71969563|       |       | 38.9| 23.0|     |     | |11.249|0.077|10.399|0.059| 52|T|
5961 03336 1|T|101.76068338|-20.67704843|       |       | 59.8| 31.2|     |     | |10.162|0.059|10.066|0.094| 44|T|
5972 02063 2|T|107.08284725|-19.02478888|       |       | 38.7| 52.7|     |     | |11.740|0.166|10.573|0.097| 57|T|
5975 03466 1|T|104.21205784|-21.14543915|       |       | 26.6| 45.2|     |     | |11.101|0.083|11.464|0.159| 81|T|
5976 02555 1|T|106.84886156|-21.76508033|       |       | 32.4| 47.0|     |     | |11.667|0.111|10.907|0.082|232|T|
5978 02630 2|T|111.44645607|-20.95892861|       |       | 24.0| 19.5|     |     | | 9.859|0.029| 9.745|0.038| 57|T|
5979 00439 1|T|112.67991507|-16.66632359|       |       | 43.0| 42.3|     |     | |11.549|0.129|11.550|0.210| 42|T|
5981 03690 1|T|117.08286230|-15.55755367|       |       | 32.8| 51.7|     |     | |12.017|0.241|10.532|0.101| 59|T|
5982 00670 1|T|118.33751404|-15.86503676|       |       | 67.4| 58.8|     |     | |12.033|0.191|10.946|0.111|290|T|
5983 00282 1|T|112.89919937|-17.20053412|       |       | 31.8| 38.9|     |     | |10.640|0.068|10.537|0.099|345|T|
5983 02315 1|T|113.51032859|-17.82199082|       |       | 45.0| 52.9|     |     | |12.063|0.246|11.681|0.287|336|T|
5992 03942 1|T|114.31291693|-21.63220102|       |       | 49.6| 43.4|     |     | |11.527|0.122|10.751|0.097|229|T|
5992 04526 1|T|115.29167338|-21.25001880|       |       | 22.8| 22.6|     |     | |10.530|0.044|10.267|0.053|110|T|
5995 00241 1|T|120.00109026|-15.00394213|       |       | 54.3| 49.1|     |     | |12.035|0.175|11.711|0.224|241|T|
6002 03729 1|T|127.53071981|-18.35280474|       |       | 33.9| 28.9|     |     | |10.965|0.066|10.291|0.057|224|T|
6019 00917 2|T|128.98967061|-20.07935993|       |       | 39.5| 36.2|     |     | |11.226|0.089|10.531|0.077| 65|T|
6096 01347 1|T|177.37581721|-19.19153489|       |       | 47.4| 39.8|     |     | |11.857|0.155|10.905|0.098|345|T|
6100 01880 1|T|180.34821762|-21.53068120|       |       | 64.0| 54.6|     |     | |11.932|0.235|11.467|0.252| 66|T|
6103 02398 1|T|187.46258242|-16.52054946|       |       | 16.0| 12.6|     |     |V|      |     | 9.384|0.061|240|T|
6109 00415 2|T|186.81901937|-20.43359686|       |       | 31.1| 22.5|     |     | |10.929|0.066|10.317|0.060| 44|T|
6125 00913 1|T|202.20703698|-18.20701935|       |       | 46.3| 32.3|     |     | |11.733|0.136|10.806|0.091|197|T|
6187 01545 1|T|239.28009424|-15.19348918|       |       | 79.5| 55.3|     |     | |12.108|0.219|11.558|0.230|206|T|
6221 00905 1|T|251.56380582|-17.34528156|       |       | 93.3| 54.1|     |     | |12.173|0.291|11.060|0.171| 57|T|
6227 02898 1|T|254.26303121|-19.54282991|       |       | 41.7| 44.8|     |     | |10.296|0.074|10.139|0.096|116|T|
6237 02944 1|T|258.56782029|-17.19822727|       |       | 48.9| 42.0|     |     | |11.678|0.189|10.639|0.118|231|T|
6239 02427 1|T|262.42170523|-17.80750116|       |       | 56.1| 56.2|     |     | |13.221|1.012|10.727|0.188| 31|T|
6240 00647 1|T|257.13025078|-20.21335112|       |       | 85.2| 63.0|     |     | |11.929|0.249|11.305|0.230|227|T|
6242 01320 1|T|260.63922725|-19.60763501|       |       | 56.3| 48.3|     |     | |12.173|0.277|10.751|0.121|337|T|
6250 00558 1|T|269.08171625|-15.81764548|       |       | 22.1| 20.3|     |     | | 9.733|0.042| 8.961|0.036|207|T|
6263 00439 1|T|271.06415920|-22.05437182|       |       | 57.5| 49.0|     |     | |12.076|0.209|11.083|0.132|177|T|
6263 03155 1|T|271.55386286|-22.46599865|       |       | 99.1| 50.9|     |     | |11.889|0.304|11.591|0.307| 56|T|
6264 00078 1|T|273.11032602|-15.37781924|       |       | 71.0| 52.3|     |     | |10.825|0.096|10.799|0.151|306|T|
6264 00956 1|T|273.85817097|-16.79399173|       |       | 70.1| 42.3|     |     | |12.106|0.281|10.023|0.065|221|T|
6264 02570 1|T|273.39466030|-15.59720670|       |       | 87.2| 66.6|     |     | |11.554|0.209|11.746|0.460|117|T|
6265 01866 1|T|274.37837097|-16.24258957|       |       | 46.9| 46.0|     |     | |11.377|0.125|10.555|0.099|280|T|
6265 02520 1|T|274.75727740|-16.67362522|       |       | 54.6| 79.3|     |     | |11.876|0.233|12.444|0.577| 54|T|
6266 01926 1|T|277.31863552|-16.77097940|       |       | 69.4| 43.5|     |     | |11.466|0.141|10.783|0.122|341|T|
6269 01120 1|T|275.90007109|-17.16555821|       |       | 54.8| 50.2|     |     | |11.986|0.235|10.406|0.088|238|T|
6269 02418 1|T|274.32878592|-17.93029554|       |       |125.4| 48.2|     |     | |11.238|0.263|11.743|0.620|222|T|
6271 02211 1|T|278.62580017|-18.31004949|       |       | 81.5| 93.0|     |     | |11.697|0.367|10.959|0.312|229|T|
6272 01404 1|T|273.68156155|-18.77623700|       |       | 50.4| 73.3|     |     | |10.447|0.096|10.120|0.129|287|T|
6272 02527 1|T|273.28951020|-20.41003310|       |       | 76.6| 65.2|     |     | |12.257|0.416|11.415|0.293|175|T|
6281 01757 1|T|282.43800105|-16.86395237|       |       | 81.9| 93.0|     |     | |11.885|0.236|12.387|0.704| 49|T|
6285 04359 1|T|283.83805251|-17.63260359|       |       | 64.1| 49.5|     |     | |11.262|0.105|11.208|0.174|238|T|
6290 00184 1|T|285.09675352|-19.87778335|       |       | 69.8| 63.7|     |     | |11.932|0.247|11.015|0.166|339|T|
6342 01320 1|T|309.73931238|-21.10116182|       |       | 68.6| 76.1|     |     | |12.295|0.347|11.221|0.220|234|T|
6368 01261 1|T|321.05439700|-19.79368115|       |       | 69.9| 60.9|     |     | |12.364|0.356|11.761|0.326| 50|T|
6376 01664 1|T|329.44483133|-15.11924959|       |       | 66.3| 49.8|     |     | |11.737|0.186|11.107|0.160|175|T|
6417 00952 1|T|008.16176697|-25.36493168|       |       | 87.5| 45.8|     |     | |12.466|0.330|11.509|0.227|207|T|
6451 01246 1|T|057.85428894|-25.92921967|       |       | 77.1| 69.1|     |     | |12.774|0.544|11.752|0.348|198|T|
6494 01373 1|T|087.30892820|-24.91547091|       |       | 29.6| 40.0|     |     | |12.096|0.134|10.978|0.078|241|T|
6495 01480 1|T|088.71237207|-25.44957049|       |       | 32.7| 35.7|     |     | |11.529|0.088|11.101|0.098|334|T|
6498 01125 1|T|086.28201269|-26.55345605|       |       | 29.5| 33.1|     |     | |12.241|0.160|10.660|0.059|232|T|
6500 01647 1|T|090.61339627|-26.28570731|       |       | 50.1| 51.9|     |     | |12.018|0.158|11.372|0.152|223|T|
6503 01647 2|T|088.21932767|-29.03252440|       |       | 31.5| 31.1|     |     | |11.609|0.118|11.081|0.109| 40|T|
6505 01998 1|T|094.00107969|-23.33908281|       |       | 39.1| 47.4|     |     | |12.418|0.206|11.233|0.112|235|T|
6507 01185 2|T|096.80130830|-24.07522706|       |       | 21.3| 31.2|     |     | |11.753|0.146|11.826|0.247| 58|T|
6509 00359 2|T|093.28613236|-25.80877169|       |       | 28.1| 30.7|     |     | |11.523|0.085|10.843|0.070| 66|T|
6521 02767 1|T|102.19328786|-24.22948703|       |       | 31.6| 36.4|     |     | |11.904|0.120|11.651|0.155|204|T|
6522 00253 1|T|102.67950628|-23.00079729|       |       | 35.5| 43.5|     |     | |11.873|0.150|11.473|0.169|287|T|
6525 00270 1|T|102.27310321|-24.61193848|       |       | 21.9| 27.7|     |     | |11.836|0.106|10.591|0.053|346|T|
6527 00059 1|T|106.62270215|-26.12542249|       |       | 26.6| 39.4|     |     | |11.438|0.091|11.082|0.105|227|T|
6530 02278 1|T|103.15389998|-27.95720947|       |       | 50.4| 59.0|     |     | |11.867|0.215|12.129|0.487|179|T|
6531 03301 1|T|105.30866470|-26.66830923|       |       | 35.0| 43.8|     |     | |11.585|0.093|11.379|0.126|336|T|
6532 00085 1|T|108.22387520|-27.98840748|       |       | 37.9| 42.8|     |     | |11.640|0.104|11.395|0.129|286|T|
6537 01128 1|T|109.71449174|-24.20330074|       |       | 50.8| 57.2|     |     | |11.815|0.177|11.976|0.313|227|T|
6540 04458 1|T|116.14026643|-23.86173336|       |       | 14.8| 14.8|     |     | |10.754|0.237| 9.503|0.099|195|T|
6541 04233 1|T|109.67957651|-24.95438779|       |       | 10.3| 23.7|     |     |V|      |     | 9.769|0.043| 83|T|
6542 00690 1|T|111.32947310|-25.82449516|       |       | 26.3| 39.8|     |     | |11.573|0.088|11.202|0.103|232|T|
6542 02911 1|T|112.46306736|-25.15153237|       |       | 39.6| 50.1|     |     | |12.310|0.300|11.628|0.232| 47|T|
